Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
2002,2000s,Sk8er Boi,Avril Lavigne,6/4/2002,"canadian pop, candy pop, dance pop, pop",204,77,0,6.79E-05,0.487,0.484,0.9
2002,2000s,Here Without You,3 Doors Down,11/12/2002,"alternative metal, nu metal, post-grunge, rock",238.733,76,0,0.0492,0.557,0.233,0.533
2002,2000s,The Anthem,Good Charlotte,10/4/2002,"alternative metal, modern rock, neon pop punk, pop punk, pop rock, post-grunge",175.093,73,0,0.00666,0.494,0.893,0.939
2002,2000s,Don't Know Why,Norah Jones,2/26/2002,"contemporary vocal jazz, jazz pop, neo mellow, vocal jazz",186.251,77,1.80E-05,0.851,0.745,0.635,0.219
2002,2000s,Dilemma,Nelly,6/25/2002,"dance pop, gangster rap, hip hop, pop rap, rap, st louis rap, urban contemporary",289.16,79,0.00016,0.226,0.727,0.607,0.552
2002,2000s,Foolish,Ashanti,1/1/2002,"dance pop, hip pop, r&b, urban contemporary",227.386,73,0,0.347,0.665,0.707,0.695
2002,2000s,Sunday Morning,Maroon 5,2002,pop,244.88,75,0,0.0913,0.608,0.809,0.768
2002,2000s,Beer For My Horses,Toby Keith,1/1/2002,"classic oklahoma country, contemporary country, country, country road",204,69,0,0.368,0.717,0.805,0.85
2002,2000s,I'm with You,Avril Lavigne,6/4/2002,"canadian pop, candy pop, dance pop, pop",223.066,78,0,0.08,0.457,0.208,0.406
2002,2000s,Superstition - Single Version,Stevie Wonder,10/29/2002,"motown, soul",245.493,74,0.0064,0.038,0.633,0.872,0.634
2002,2000s,Obsesion,Aventura,6/1/2002,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",254.72,78,0,0.416,0.804,0.768,0.56
2002,2000s,I'm Just a Kid,Simple Plan,3/19/2002,"canadian pop punk, canadian punk, canadian rock, modern rock, neon pop punk, pop punk, pop rock",198.333,73,0.000102,0.00107,0.527,0.422,0.834
2002,2000s,Are You That Somebody,Aaliyah,12/10/2002,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",265.666,69,0.0192,0.14,0.85,0.843,0.657
2002,2000s,A Thousand Miles,Vanessa Carlton,4/30/2002,"lilith, neo mellow, piano rock, pop rock, post-teen pop",237.493,76,0,0.323,0.56,0.268,0.825
2002,2000s,By the Way,Red Hot Chili Peppers,7/9/2002,"alternative rock, funk metal, funk rock, permanent wave, rock",216.933,76,0.00355,0.0264,0.451,0.198,0.97
2002,2000s,All My Life,Foo Fighters,10/22/2002,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",263.44,72,0.000579,0.000218,0.577,0.637,0.604
2002,2000s,Drift Away,Uncle Kracker,7/9/2002,"country, pop rock, post-grunge",255.56,67,0,0.181,0.583,0.861,0.66
2002,2000s,Hurt,Johnny Cash,1/1/2002,"arkansas country, outlaw country, rock",216.533,72,0.000227,0.649,0.534,0.163,0.392
2002,2000s,Fine Again,Seether,1/1/2002,"alternative metal, nu metal, post-grunge, south african rock",243.64,67,0.0137,0.00049,0.442,0.363,0.855
2002,2000s,No One Knows,Queens of the Stone Age,2002,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock",278.706,65,0.000129,0.0359,0.507,0.637,0.588
2002,2000s,Still Waiting,Sum 41,1/1/2002,"alternative metal, canadian pop punk, canadian punk, modern rock, pop punk, post-grunge, punk, rock",158.733,65,3.63E-05,0.00105,0.431,0.562,0.95
2002,2000s,Cry Me a River,Justin Timberlake,11/4/2002,"dance pop, pop",288.333,74,0,0.577,0.624,0.564,0.654
2002,2000s,Send the Pain Below,Chevelle,2002,"alternative metal, christian rock, nu metal, post-grunge",252.36,65,0.00483,0.000281,0.468,0.293,0.851
2002,2000s,Cleanin' Out My Closet,Eminem,5/26/2002,"detroit hip hop, hip hop, rap",297.84,72,0,0.0687,0.908,0.87,0.758
2002,2000s,Belleza De Cantina,Cardenales De Nuevo León,1/1/2002,"banda, musica mexicana, norteno",183.946,75,0,0.282,0.755,0.806,0.596
2002,2000s,Es Por Ti,Juanes,1/1/2002,"colombian pop, latin pop, mexican pop, rock en espanol",250.693,78,3.09E-05,0.172,0.696,0.858,0.758
2002,2000s,Sing For The Moment,Eminem,5/26/2002,"detroit hip hop, hip hop, rap",339.546,75,3.05E-06,0.0017,0.668,0.185,0.824
2002,2000s,Cute Without The 'E' (Cut From The Team) - Remastered 2019,Taking Back Sunday,3/26/2002,"emo, neon pop punk, pop punk, post-hardcore, screamo",212.937,65,0,0.0252,0.398,0.572,0.89
2002,2000s,"Swing, Swing",The All-American Rejects,10/15/2002,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",233.266,66,0.128,6.48E-05,0.553,0.318,0.717
2002,2000s,All The Things She Said,t.A.T.u.,2002,"dance pop, girl group",214.44,76,0.00599,0.0411,0.527,0.381,0.834
2002,2000s,She Will Be Loved,Maroon 5,6/25/2002,pop,257.133,72,0,0.0596,0.706,0.544,0.713
2002,2000s,Go With The Flow,Queens of the Stone Age,2002,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock",187.12,64,0.113,0.0148,0.242,0.374,0.992
2003,2000s,Hey Ya!,Outkast,2003,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",235.213,84,0.000532,0.103,0.727,0.965,0.974
2003,2000s,Seven Nation Army,The White Stripes,4/1/2003,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock",232.106,84,0.118,0.0039,0.743,0.278,0.446
2003,2000s,Toxic,Britney Spears,11/13/2003,"dance pop, pop",198.8,85,0.025,0.0249,0.774,0.924,0.838
2003,2000s,Crazy In Love (feat. Jay-Z),Beyoncé,6/24/2003,"pop, r&b",236.133,79,0,0.00249,0.646,0.681,0.77
2003,2000s,I Hate Everything About You,Three Days Grace,4/19/2003,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",231.48,79,0,0.00461,0.498,0.453,0.83
2003,2000s,Numb,Linkin Park,9/16/2003,"alternative metal, nu metal, post-grunge, rap metal, rock",187.52,84,0,0.00353,0.488,0.211,0.87
2003,2000s,Bring Me To Life,Evanescence,3/4/2003,alternative metal,235.893,84,2.06E-06,0.00721,0.331,0.296,0.943
2003,2000s,If I Ain't Got You,Alicia Keys,12/2/2003,"neo soul, pop, r&b",228.706,83,6.86E-06,0.603,0.609,0.166,0.444
2003,2000s,In Da Club,50 Cent,2/6/2003,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",193.466,74,0,0.259,0.904,0.805,0.72
2003,2000s,Many Men (Wish Death),50 Cent,2/6/2003,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",256.226,73,0.00146,0.0153,0.654,0.417,0.826
2003,2000s,Somewhere I Belong,Linkin Park,9/16/2003,"alternative metal, nu metal, post-grunge, rap metal, rock",213.933,73,2.56E-06,0.000386,0.451,0.441,0.951
2003,2000s,Dile,Don Omar,1/1/2003,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino",204.6,81,0.00013,0.186,0.822,0.714,0.713
2003,2000s,Faint,Linkin Park,9/16/2003,"alternative metal, nu metal, post-grunge, rap metal, rock",162.106,80,0,0.127,0.554,0.611,0.98
2003,2000s,Ocean Avenue,Yellowcard,1/1/2003,"alternative metal, pop punk, post-grunge, socal pop punk",198.266,73,2.83E-05,3.43E-05,0.486,0.786,0.904
2003,2000s,I Miss You,blink-182,1/1/2003,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk",227.24,76,5.33E-06,0.00103,0.655,0.584,0.781
2003,2000s,21 Questions,50 Cent,2/6/2003,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",224.426,71,0.000363,0.353,0.576,0.908,0.807
2003,2000s,Reptilia,The Strokes,10/28/2003,"alternative rock, garage rock, modern rock, permanent wave, rock",219.826,76,0.713,0.000603,0.489,0.77,0.649
2003,2000s,The Way You Move (feat. Sleepy Brown),Outkast,2003,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",234,71,0.000113,0.126,0.871,0.635,0.597
2003,2000s,Stacy's Mom,Fountains Of Wayne,1/1/2003,"pop rock, power pop",197.986,73,1.78E-05,0.00207,0.774,0.927,0.75
2003,2000s,It's Five O'Clock Somewhere,Alan Jackson,10/9/2003,country,229.8,71,0,0.219,0.714,0.887,0.774
2003,2000s,Suga Suga,Baby Bash,1/1/2003,"chicano rap, latin hip hop, pop rap, southern hip hop, texas latin rap, urban contemporary",239.026,72,8.58E-06,0.688,0.662,0.535,0.748
2003,2000s,Are You Gonna Be My Girl,Jet,9/15/2003,"garage rock, modern rock, pop rock",213.8,75,0.000295,0.00117,0.606,0.603,0.957
2003,2000s,Pa' Que Retozen,Tego Calderón,7/1/2003,"latin hip hop, rap boricua, reggaeton, trap latino, urbano latino",151.666,79,8.34E-05,0.4,0.815,0.872,0.856
2003,2000s,What Was I Thinkin',Dierks Bentley,1/1/2003,"contemporary country, country, country road, modern country rock",260.826,69,6.20E-06,0.152,0.551,0.933,0.825
2003,2000s,So Far Away,Staind,5/13/2003,"alternative metal, nu metal, post-grunge",243.573,70,0,0.012,0.407,0.156,0.896
2003,2000s,Where Is The Love?,Black Eyed Peas,6/24/2003,"dance pop, pop, pop rap",272.533,80,0,0.111,0.834,0.809,0.699
2003,2000s,I Stand Alone,Godsmack,4/8/2003,"alternative metal, nu metal, post-grunge, rap metal",246.04,69,0,2.81E-05,0.219,0.376,0.92
2003,2000s,Someday,Nickelback,9/23/2003,"alternative metal, canadian rock, post-grunge",207.466,72,0.000247,0.000616,0.455,0.597,0.858
2003,2000s,Going Under,Evanescence,3/4/2003,alternative metal,214.946,75,2.12E-05,0.00815,0.37,0.464,0.858
2003,2000s,P.I.M.P.,50 Cent,2/6/2003,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",249.466,68,1.28E-05,0.0443,0.699,0.889,0.758
2003,2000s,Kokomo,The Beach Boys,1/1/2003,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, singer-songwriter, sunshine pop",217.692,71,0,0.00863,0.682,0.927,0.635
2003,2000s,Soul to Squeeze,Red Hot Chili Peppers,11/18/2003,"alternative rock, funk metal, funk rock, permanent wave, rock",289.533,70,0.000572,0.0322,0.663,0.656,0.546
2003,2000s,Lying from You,Linkin Park,9/16/2003,"alternative metal, nu metal, post-grunge, rap metal, rock",175.053,66,0,0.007,0.531,0.76,0.952
2003,2000s,Y'all Want a Single,Korn,11/19/2003,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",197.906,66,0,0.0101,0.758,0.721,0.813
2003,2000s,Closing Time,Semisonic,1/1/2003,"pop rock, post-grunge",274.16,70,1.21E-06,0.0204,0.478,0.274,0.854
2003,2000s,Feeling This,blink-182,11/1/2003,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk",172.645,69,0,0.103,0.411,0.622,0.962
2003,2000s,Right Thurr,Chingy,1/1/2003,"crunk, dirty south rap, hip pop, pop rap, southern hip hop",250.746,68,0,0.15,0.866,0.891,0.749
2003,2000s,Rock Wit U (Awww Baby),Ashanti,1/1/2003,"dance pop, hip pop, r&b, urban contemporary",209.12,69,0,0.409,0.71,0.849,0.797
2003,2000s,I Hate Everything About You,Three Days Grace,7/22/2003,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",231.48,70,0,0.00461,0.498,0.453,0.83
2003,2000s,Red Dirt Road,Brooks & Dunn,7/15/2003,"contemporary country, country, country road",260.36,66,0.000117,0.0664,0.555,0.479,0.868
2003,2000s,45,Shinedown,5/27/2003,"alternative metal, nu metal, post-grunge",250.093,65,0,0.0022,0.446,0.215,0.657
2003,2000s,Maps,Yeah Yeah Yeahs,4/29/2003,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",219.986,68,0.319,0.000346,0.502,0.124,0.941
2003,2000s,Roses,Outkast,2003,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",369.573,69,1.85E-05,0.0482,0.751,0.509,0.708
2003,2000s,If I Can't,50 Cent,2/6/2003,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",196.64,65,0,0.244,0.892,0.838,0.631
2003,2000s,Behind Blue Eyes,Limp Bizkit,1/1/2003,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rock",269.973,74,0,0.497,0.595,0.0902,0.489
2003,2000s,Just Like You,Three Days Grace,4/19/2003,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",186.893,66,0,9.40E-06,0.373,0.565,0.737
2003,2000s,I Love This Bar,Toby Keith,11/4/2003,"classic oklahoma country, contemporary country, country, country road",335.333,65,0.00648,0.0246,0.608,0.451,0.824
2003,2000s,Breaking the Habit,Linkin Park,9/16/2003,"alternative metal, nu metal, post-grunge, rap metal, rock",196.133,66,0,0.105,0.58,0.587,0.865
2003,2000s,Let's Get It Started - Spike Mix,Black Eyed Peas,6/24/2003,"dance pop, pop, pop rap",217.733,72,0,0.105,0.783,0.805,0.794
2003,2000s,Grand Theft Autumn / Where Is Your Boy,Fall Out Boy,5/6/2003,"emo, modern rock, pop, pop punk, rock",191.373,66,0,0.000706,0.628,0.72,0.886
2004,2000s,Mr. Brightside,The Killers,2004,"alternative rock, dance rock, modern rock, permanent wave, rock",222.973,87,0,0.00121,0.352,0.236,0.911
2004,2000s,Unwritten,Natasha Bedingfield,8/30/2004,"dance pop, pop, post-teen pop",259.333,88,0,0.00584,0.706,0.629,0.8
2004,2000s,Yeah! (feat. Lil Jon & Ludacris),USHER,3/23/2004,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",250.373,85,0,0.0183,0.894,0.583,0.791
2004,2000s,All Falls Down,Kanye West,2/10/2004,"chicago rap, hip hop, rap",223.506,81,0,0.149,0.657,0.434,0.734
2004,2000s,Take Me Out,Franz Ferdinand,2/16/2004,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock",237.026,82,0.00051,0.000409,0.277,0.527,0.663
2004,2000s,Since U Been Gone,Kelly Clarkson,1/17/2004,"dance pop, pop, talent show",188.96,75,0.0303,0.00165,0.662,0.404,0.741
2004,2000s,Somebody Told Me,The Killers,2004,"alternative rock, dance rock, modern rock, permanent wave, rock",197.2,80,0.000674,9.04E-05,0.497,0.689,0.97
2004,2000s,Duality,Slipknot,2004,"alternative metal, nu metal, rap metal, rock",252.613,80,0.000294,0.000237,0.354,0.194,0.982
2004,2000s,Mockingbird,Eminem,11/12/2004,"detroit hip hop, hip hop, rap",250.76,85,0,0.209,0.637,0.254,0.678
2004,2000s,My Boo,USHER,3/23/2004,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",223.44,81,0,0.257,0.662,0.676,0.507
2004,2000s,American Idiot,Green Day,9/21/2004,"modern rock, permanent wave, punk, rock",176.346,80,7.86E-05,2.64E-05,0.38,0.769,0.988
2004,2000s,"One, Two Step (feat. Missy Elliott)",Ciara,9/27/2004,"dance pop, hip pop, pop, r&b, urban contemporary",203.786,76,0.00107,0.042,0.944,0.842,0.511
2004,2000s,Somewhere Only We Know,Keane,5/10/2004,"neo mellow, piano rock, pop rock",237.546,71,9.80E-06,0.0575,0.444,0.333,0.588
2004,2000s,Float On,Modest Mouse,4/5/2004,"alternative rock, chamber pop, indie rock, indietronica, modern rock, washington indie",208.466,73,2.23E-06,0.013,0.649,0.553,0.888
2004,2000s,Gasolina,Daddy Yankee,7/13/2004,"latin hip hop, reggaeton, trap latino, urbano latino",192.6,83,2.69E-06,0.322,0.852,0.741,0.797
2004,2000s,1985,Bowling For Soup,2004,"neon pop punk, pop punk, pop rock, texas pop punk",193,72,0,0.000242,0.606,0.903,0.887
2004,2000s,Let Me Love You,Mario,12/6/2004,"dance pop, r&b, southern hip hop, urban contemporary",249.093,70,0,0.163,0.622,0.607,0.593
2004,2000s,Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,11/16/2004,"east coast hip hop, hip hop, instrumental hip hop, rap",172.893,76,0,0.327,0.728,0.825,0.832
2004,2000s,When the Sun Goes Down,Kenny Chesney,1/22/2004,"contemporary country, country, country road",290.56,70,3.00E-06,0.0432,0.798,0.708,0.741
2004,2000s,"Lo Que Pasó, Pasó",Daddy Yankee,7/13/2004,"latin hip hop, reggaeton, trap latino, urbano latino",210.933,80,0,0.104,0.819,0.84,0.741
2004,2000s,Hollaback Girl,Gwen Stefani,11/23/2004,"dance pop, pop",199.853,70,6.01E-06,0.35,0.926,0.904,0.916
2004,2000s,Cold,Crossfade,4/13/2004,"alternative metal, nu metal, post-grunge",194.226,70,0,6.06E-05,0.451,0.618,0.815
2004,2000s,Through The Wire,Kanye West,2/10/2004,"chicago rap, hip hop, rap",221.226,74,5.21E-06,0.00865,0.571,0.66,0.739
2004,2000s,Before I Forget,Slipknot,2004,"alternative metal, nu metal, rap metal, rock",278.6,76,5.44E-06,0.0177,0.291,0.348,0.974
2004,2000s,I'm Not Okay (I Promise),My Chemical Romance,6/8/2004,"emo, modern rock, pop punk, pov: indie, rock",186.48,75,0,0.00602,0.21,0.255,0.94
2004,2000s,One Beer,MF DOOM,11/16/2004,"east coast hip hop, hip hop, instrumental hip hop, rap",258.586,74,0.00332,0.0996,0.376,0.615,0.718
2004,2000s,Helena,My Chemical Romance,6/8/2004,"emo, modern rock, pop punk, pov: indie, rock",204.733,76,0,0.0142,0.356,0.0857,0.96
2004,2000s,Scars,Papa Roach,1/1/2004,"alternative metal, nu metal, rap metal, rap rock, rock",208.186,69,0,0.0948,0.384,0.471,0.921
2004,2000s,Rosas,La Oreja de Van Gogh,5/10/2004,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",237.026,70,8.30E-06,0.622,0.783,0.528,0.693
2004,2000s,Confessions Part II,USHER,3/23/2004,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",211.2,72,0,0.0586,0.845,0.702,0.467
2004,2000s,Freek-A-Leek,Petey Pablo,2004,"crunk, dirty south rap, north carolina hip hop, southern hip hop",235.186,67,0,0.0744,0.756,0.632,0.691
2004,2000s,All Caps,Madvillain,3/24/2004,"abstract hip hop, alternative hip hop, hip hop, psychedelic hip hop",130.479,73,1.46E-05,0.266,0.358,0.666,0.889
2004,2000s,Wake Me up When September Ends,Green Day,9/21/2004,"modern rock, permanent wave, punk, rock",285.653,77,0,0.023,0.546,0.146,0.814
2004,2000s,Call Me,Blondie,1/1/2004,"candy pop, new wave pop, permanent wave, power pop, rock, synthpop",212.226,70,0.00246,0.000646,0.553,0.773,0.833
2004,2000s,Tu Príncipe,Daddy Yankee,7/13/2004,"latin hip hop, reggaeton, trap latino, urbano latino",205.52,79,1.00E-05,0.16,0.77,0.568,0.804
2004,2000s,Drop It Like It's Hot,Snoop Dogg,1/1/2004,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",266.066,75,0,0.19,0.888,0.662,0.632
2004,2000s,All These Things That I've Done,The Killers,2004,"alternative rock, dance rock, modern rock, permanent wave, rock",301.866,72,2.37E-05,0.00245,0.539,0.206,0.702
2004,2000s,Numb / Encore,JAY-Z,11/30/2004,"east coast hip hop, gangster rap, hip hop, pop rap, rap",205.733,77,0,0.0603,0.687,0.751,0.793
2004,2000s,Bless The Broken Road,Rascal Flatts,1/1/2004,"contemporary country, country, country road, modern country rock",226.68,70,2.23E-05,0.671,0.591,0.344,0.45
2004,2000s,Save a Horse (Ride a Cowboy),Big & Rich,4/20/2004,"contemporary country, country, country road",200.306,69,0,0.108,0.7,0.817,0.896
2004,2000s,Overnight Celebrity (feat. Miri Ben-Ari),Twista,1/27/2004,"chicago rap, dirty south rap, gangster rap, trap",233.36,68,0,0.182,0.828,0.777,0.792
2004,2000s,Slow Jamz,Twista,2/10/2004,"chicago rap, dirty south rap, gangster rap, trap",316.053,70,0,0.314,0.559,0.611,0.733
2004,2000s,Burn,USHER,3/23/2004,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",231.933,73,0,0.314,0.796,0.685,0.477
2004,2000s,Hoe Cakes,MF DOOM,11/16/2004,"east coast hip hop, hip hop, instrumental hip hop, rap",234.146,71,0,0.0987,0.511,0.95,0.613
2004,2000s,Broken,Seether,1/1/2004,"alternative metal, nu metal, post-grunge, south african rock",258.333,70,0.000491,0.0102,0.448,0.214,0.61
2004,2000s,Yo Voy (feat. Daddy Yankee),Zion & Lennox,5/4/2004,"reggaeton, urbano latino",232.019,77,0,0.041,0.808,0.554,0.697
2004,2000s,Live Like You Were Dying,Tim McGraw,8/17/2004,"contemporary country, country, country road, modern country rock",300.333,67,0,0.492,0.416,0.418,0.546
2004,2000s,Let Me Love You,Mario,9/21/2004,"dance pop, r&b, southern hip hop, urban contemporary",256.733,73,0,0.235,0.656,0.556,0.578
2004,2000s,My Band,D12,1/1/2004,"detroit hip hop, gangster rap, hip hop",298.773,71,2.05E-06,0.497,0.851,0.844,0.849
2004,2000s,Sunrise,Norah Jones,1/1/2004,"contemporary vocal jazz, jazz pop, neo mellow, vocal jazz",200.626,75,0.097,0.941,0.526,0.679,0.299
2005,2000s,Feel Good Inc.,Gorillaz,5/23/2005,"alternative hip hop, modern rock, rock",222.64,84,0.00233,0.00836,0.818,0.772,0.705
2005,2000s,Hips Don't Lie (feat. Wyclef Jean),Shakira,11/28/2005,"colombian pop, dance pop, latin pop, pop",218.093,87,0,0.284,0.778,0.758,0.824
2005,2000s,Gold Digger,Kanye West,8/30/2005,"chicago rap, hip hop, rap",207.626,80,0,0.0195,0.629,0.623,0.696
2005,2000s,"Sugar, We're Goin Down",Fall Out Boy,5/3/2005,"emo, modern rock, pop, pop punk, rock",229.093,78,0,0.00579,0.494,0.574,0.842
2005,2000s,Before He Cheats,Carrie Underwood,11/14/2005,"classic oklahoma country, contemporary country, country, country dawn, dance pop, pop",199.946,78,0,0.271,0.519,0.29,0.749
